HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,Group,Passenger,Total_Billed,Cabin_Deck,Cabin_Number,Cabin_Side
Earth,False,TRAPPIST-1e,24.0,False,2.0,3.0,0.0,616.0,161.0,False,1604,1,782.0,G,257,P
Europa,False,TRAPPIST-1e,20.0,False,13.0,817.0,0.0,1435.0,22.0,True,1606,1,2287.0,E,116,S
Earth,False,TRAPPIST-1e,24.0,False,1158.0,193.0,798.0,2.0,0.0,False,1608,1,2151.0,F,319,P
Earth,False,TRAPPIST-1e,42.0,False,0.0,865.0,0.0,0.0,44.0,True,1611,1,909.0,G,248,S
Europa,False,TRAPPIST-1e,49.0,False,0.0,3750.0,0.0,2.0,341.0,True,1612,1,4093.0,E,101,P
Europa,True,TRAPPIST-1e,47.0,False,0.0,0.0,0.0,0.0,0.0,True,1612,2,0.0,E,101,P
Mars,False,TRAPPIST-1e,26.0,True,432.0,0.0,965.0,35.0,0.0,False,1614,1,1432.0,F,321,P
Earth,False,TRAPPIST-1e,24.0,False,0.0,0.0,6.0,685.0,0.0,False,1615,1,691.0,F,322,P
Earth,True,TRAPPIST-1e,38.0,False,0.0,0.0,0.0,0.0,0.0,True,1615,2,0.0,G,259,P
Earth,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,1615,3,0.0,G,259,P
Mars,False,PSO J318.5-22,37.0,False,295.0,1575.0,19.0,515.0,0.0,False,1617,1,2404.0,D,53,P
Earth,True,TRAPPIST-1e,39.0,False,0.0,0.0,0.0,0.0,0.0,True,1619,1,0.0,G,249,S
Earth,False,55 Cancri e,25.0,False,553.0,0.0,1.0,239.0,8.0,True,1621,1,801.0,F,308,S
Earth,False,PSO J318.5-22,25.0,False,172.0,129.0,41.0,0.0,341.0,False,1621,2,683.0,F,308,S
Mars,True,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,True,1622,1,0.0,F,323,P
Earth,True,PSO J318.5-22,0.0,False,0.0,0.0,0.0,0.0,0.0,True,1624,1,0.0,G,250,S
Earth,False,55 Cancri e,46.0,False,612.0,0.0,62.0,0.0,0.0,True,1624,2,674.0,G,250,S
Earth,False,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,True,1624,3,0.0,G,250,S
Europa,True,55 Cancri e,19.0,False,0.0,0.0,0.0,0.0,0.0,True,1625,1,0.0,C,59,P
Europa,False,TRAPPIST-1e,29.0,False,0.0,930.0,0.0,2113.0,98.0,False,1625,2,3141.0,C,59,P
Earth,False,TRAPPIST-1e,19.0,False,0.0,9.0,0.0,0.0,1.0,False,1626,1,10.0,F,324,P
Europa,True,TRAPPIST-1e,47.0,False,0.0,0.0,0.0,0.0,0.0,True,1628,1,0.0,B,71,S
Earth,True,PSO J318.5-22,1.0,False,0.0,0.0,0.0,0.0,0.0,True,1630,1,0.0,G,252,S
Earth,True,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,False,1630,2,0.0,G,252,S
Earth,False,TRAPPIST-1e,37.0,False,0.0,27.0,11.0,732.0,5.0,False,1630,3,775.0,F,309,S
Earth,False,TRAPPIST-1e,61.0,False,1215.0,32.0,0.0,0.0,362.0,False,1631,1,1609.0,E,118,S
Europa,True,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,True,1632,1,0.0,C,62,S
Earth,True,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,True,1633,1,0.0,G,261,P
Earth,True,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,True,1633,2,0.0,G,261,P
Earth,True,55 Cancri e,25.0,False,0.0,0.0,0.0,0.0,0.0,False,1634,1,0.0,G,253,S
Earth,False,TRAPPIST-1e,22.0,False,1300.0,0.0,0.0,0.0,1134.0,False,1635,1,2434.0,F,325,P
Earth,False,TRAPPIST-1e,41.0,False,139.0,666.0,6.0,71.0,25.0,False,1636,1,907.0,G,254,S
Earth,True,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,True,1637,1,0.0,G,255,S
Earth,False,TRAPPIST-1e,19.0,False,414.0,0.0,66.0,307.0,0.0,False,1638,1,787.0,E,119,S
Earth,False,TRAPPIST-1e,21.0,False,305.0,0.0,1.0,618.0,2.0,True,1640,1,926.0,G,262,P
Earth,False,55 Cancri e,14.0,False,0.0,2.0,0.0,0.0,794.0,False,1644,1,796.0,F,327,P
0,True,55 Cancri e,18.0,False,0.0,0.0,0.0,0.0,0.0,False,1645,1,0.0,0,0,0
Earth,False,TRAPPIST-1e,34.0,False,0.0,0.0,885.0,0.0,0.0,True,1646,1,885.0,G,264,P
Earth,False,TRAPPIST-1e,33.0,False,954.0,0.0,10.0,3.0,2.0,False,1647,1,969.0,F,328,P
Earth,True,55 Cancri e,14.0,False,0.0,0.0,0.0,0.0,0.0,False,1649,1,0.0,G,265,P
Earth,True,55 Cancri e,28.0,False,0.0,0.0,0.0,0.0,0.0,True,1650,1,0.0,G,258,S
Earth,True,PSO J318.5-22,43.0,False,0.0,0.0,0.0,0.0,0.0,False,1651,1,0.0,G,266,P
Earth,False,55 Cancri e,3.0,False,0.0,0.0,0.0,0.0,0.0,True,1651,2,0.0,G,266,P
Earth,True,PSO J318.5-22,0.0,False,0.0,0.0,0.0,0.0,0.0,True,1651,3,0.0,G,266,P
Europa,False,0,47.0,False,4.0,1303.0,830.0,774.0,2.0,False,1653,1,2913.0,A,19,S
Earth,False,TRAPPIST-1e,28.0,False,3202.0,0.0,0.0,0.0,5.0,False,1655,1,3207.0,F,310,S
Earth,False,TRAPPIST-1e,40.0,False,0.0,807.0,0.0,0.0,0.0,True,1655,2,807.0,F,310,S
Earth,False,TRAPPIST-1e,17.0,False,1.0,160.0,37.0,0.0,0.0,False,1656,1,198.0,F,311,S
Earth,False,TRAPPIST-1e,21.0,False,0.0,0.0,218.0,109.0,5321.0,False,1657,1,5648.0,G,267,P
Mars,False,TRAPPIST-1e,20.0,False,1150.0,0.0,6.0,4.0,0.0,True,1658,1,1160.0,F,312,S
Earth,False,TRAPPIST-1e,41.0,False,0.0,82.0,3.0,0.0,718.0,False,1659,1,803.0,F,313,S
Earth,False,TRAPPIST-1e,20.0,False,0.0,1.0,0.0,905.0,0.0,False,1660,1,906.0,E,122,S
Europa,False,TRAPPIST-1e,56.0,False,0.0,0.0,0.0,0.0,0.0,False,1661,1,0.0,A,20,S
Europa,False,TRAPPIST-1e,57.0,False,0.0,62.0,0.0,2136.0,178.0,False,1661,2,2376.0,A,20,S
Europa,True,TRAPPIST-1e,48.0,False,0.0,0.0,0.0,0.0,0.0,True,1661,3,0.0,A,20,S
Europa,False,TRAPPIST-1e,37.0,False,0.0,2390.0,0.0,1306.0,0.0,False,1661,4,3696.0,A,20,S
Earth,False,PSO J318.5-22,20.0,False,127.0,0.0,0.0,542.0,0.0,False,1662,1,669.0,F,314,S
Earth,True,PSO J318.5-22,36.0,False,0.0,0.0,0.0,0.0,0.0,True,1663,1,0.0,G,268,P
Europa,False,TRAPPIST-1e,38.0,False,158.0,787.0,2820.0,0.0,86.0,True,1666,1,3851.0,D,59,S
Earth,False,TRAPPIST-1e,22.0,False,2.0,0.0,6.0,101.0,536.0,False,1668,1,645.0,F,316,S
Mars,False,TRAPPIST-1e,31.0,False,2436.0,0.0,147.0,16.0,0.0,False,1669,1,2599.0,F,317,S
Mars,True,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,1669,2,0.0,F,317,S
Mars,False,55 Cancri e,21.0,False,1481.0,0.0,881.0,0.0,0.0,False,1669,3,2362.0,F,317,S
Earth,False,TRAPPIST-1e,49.0,False,0.0,67.0,213.0,2.0,1442.0,False,1670,1,1724.0,G,269,P
Earth,True,TRAPPIST-1e,44.0,False,0.0,0.0,0.0,0.0,0.0,False,1670,2,0.0,G,269,P
Europa,False,55 Cancri e,50.0,False,0.0,859.0,0.0,6704.0,64.0,False,1671,1,7627.0,B,73,S
Earth,False,TRAPPIST-1e,29.0,False,7.0,0.0,0.0,797.0,0.0,False,1672,1,804.0,F,318,S
Earth,False,55 Cancri e,16.0,False,876.0,0.0,5.0,1.0,16.0,False,1673,1,898.0,F,330,P
Earth,True,PSO J318.5-22,20.0,False,0.0,0.0,0.0,0.0,0.0,False,1674,1,0.0,G,260,S
Earth,True,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,False,1676,1,0.0,G,270,P
Earth,False,TRAPPIST-1e,19.0,False,5.0,87.0,0.0,0.0,0.0,False,1677,1,92.0,E,103,P
Earth,False,TRAPPIST-1e,34.0,False,1.0,89.0,0.0,793.0,0.0,False,1681,1,883.0,G,261,S
Mars,True,TRAPPIST-1e,38.0,False,0.0,0.0,0.0,0.0,0.0,True,1682,1,0.0,F,331,P
Earth,False,55 Cancri e,51.0,False,0.0,260.0,91.0,0.0,264.0,False,1685,1,615.0,G,272,P
Earth,False,55 Cancri e,7.0,False,0.0,0.0,0.0,0.0,0.0,False,1685,2,0.0,G,272,P
Earth,True,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,True,1685,3,0.0,G,272,P
Mars,False,TRAPPIST-1e,26.0,True,714.0,450.0,208.0,0.0,44.0,False,1687,1,1416.0,F,334,P
Earth,False,TRAPPIST-1e,27.0,False,233.0,554.0,0.0,0.0,0.0,False,1688,1,787.0,E,124,S
Earth,True,TRAPPIST-1e,7.0,False,0.0,0.0,0.0,0.0,0.0,False,1688,2,0.0,E,124,S
Earth,True,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,True,1688,3,0.0,G,262,S
Earth,False,TRAPPIST-1e,28.0,False,0.0,26.0,88.0,5.0,754.0,False,1690,1,873.0,F,335,P
Mars,False,TRAPPIST-1e,27.0,False,3482.0,1234.0,1155.0,0.0,0.0,False,1691,1,5871.0,F,321,S
Earth,True,PSO J318.5-22,31.0,False,0.0,0.0,0.0,0.0,0.0,True,1694,1,0.0,G,263,S
Earth,False,TRAPPIST-1e,26.0,False,324.0,0.0,201.0,2.0,256.0,False,1695,1,783.0,G,264,S
Europa,False,TRAPPIST-1e,43.0,False,0.0,760.0,17.0,15331.0,427.0,False,1696,1,16535.0,B,55,P
Earth,False,TRAPPIST-1e,23.0,False,0.0,13.0,0.0,773.0,0.0,False,1697,1,786.0,G,274,P
0,True,PSO J318.5-22,14.0,False,0.0,0.0,0.0,0.0,0.0,True,1698,1,0.0,E,125,S
Earth,False,55 Cancri e,47.0,False,0.0,574.0,0.0,0.0,68.0,True,1699,1,642.0,F,336,P
Europa,True,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,True,1700,1,0.0,B,74,S
Europa,False,TRAPPIST-1e,64.0,False,0.0,4.0,0.0,6200.0,622.0,False,1700,2,6826.0,B,74,S
Mars,False,TRAPPIST-1e,13.0,False,1112.0,0.0,687.0,0.0,3.0,False,1704,1,1802.0,D,60,S
Mars,False,55 Cancri e,18.0,False,86.0,1164.0,516.0,0.0,0.0,True,1704,2,1766.0,D,60,S
Mars,False,TRAPPIST-1e,29.0,True,0.0,0.0,0.0,0.0,0.0,False,1705,1,0.0,E,126,S
Earth,False,PSO J318.5-22,70.0,False,0.0,3.0,1.0,2.0,1290.0,False,1708,1,1296.0,F,338,P
Mars,False,TRAPPIST-1e,23.0,False,31.0,0.0,1247.0,0.0,47.0,False,1709,1,1325.0,F,326,S
Mars,False,TRAPPIST-1e,23.0,False,2210.0,0.0,89.0,0.0,0.0,True,1709,2,2299.0,D,61,S
Mars,False,TRAPPIST-1e,35.0,False,1313.0,0.0,24.0,0.0,1.0,False,1709,3,1338.0,F,326,S
Mars,False,TRAPPIST-1e,17.0,False,1744.0,0.0,136.0,8.0,8.0,False,1709,4,1896.0,E,127,S
Mars,True,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,True,1709,5,0.0,F,326,S
Mars,False,TRAPPIST-1e,15.0,False,1554.0,0.0,646.0,20.0,1241.0,False,1709,6,3461.0,D,61,S
Mars,False,TRAPPIST-1e,19.0,False,285.0,54.0,1246.0,102.0,0.0,False,1709,7,1687.0,F,326,S
Earth,True,PSO J318.5-22,20.0,False,0.0,0.0,0.0,0.0,0.0,True,1710,1,0.0,G,276,P
Earth,False,TRAPPIST-1e,51.0,False,437.0,244.0,908.0,825.0,0.0,False,1711,1,2414.0,F,327,S
Mars,False,TRAPPIST-1e,17.0,False,139.0,0.0,959.0,21.0,0.0,False,1712,1,1119.0,F,339,P
Mars,False,TRAPPIST-1e,27.0,False,103.0,1.0,49.0,2421.0,24.0,False,1712,2,2598.0,F,339,P
Earth,False,TRAPPIST-1e,43.0,False,84.0,726.0,2.0,0.0,0.0,False,1713,1,812.0,G,277,P
Earth,False,TRAPPIST-1e,5.0,False,0.0,0.0,0.0,0.0,0.0,False,1714,1,0.0,G,265,S
Earth,True,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,False,1715,1,0.0,G,266,S
Earth,False,TRAPPIST-1e,40.0,False,813.0,0.0,473.0,236.0,0.0,True,1717,1,1522.0,E,105,P
Earth,False,TRAPPIST-1e,38.0,False,4.0,0.0,0.0,0.0,1679.0,False,1717,2,1683.0,E,105,P
Earth,True,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,False,1719,1,0.0,G,278,P
Earth,False,TRAPPIST-1e,15.0,False,320.0,36.0,5.0,0.0,640.0,False,1721,1,1001.0,F,341,P
Earth,False,TRAPPIST-1e,15.0,False,852.0,0.0,0.0,135.0,0.0,False,1723,1,987.0,E,128,S
Europa,False,55 Cancri e,59.0,False,8.0,1563.0,0.0,73.0,31.0,True,1724,1,1675.0,A,21,S
Earth,False,TRAPPIST-1e,24.0,False,0.0,201.0,0.0,0.0,603.0,False,1725,1,804.0,F,328,S
Mars,True,55 Cancri e,50.0,False,0.0,0.0,0.0,0.0,0.0,True,1727,1,0.0,F,342,P
Mars,False,55 Cancri e,52.0,False,1279.0,0.0,1061.0,359.0,0.0,False,1727,2,2699.0,D,54,P
Earth,False,TRAPPIST-1e,38.0,False,553.0,0.0,0.0,87.0,243.0,False,1728,1,883.0,G,280,P
Earth,False,TRAPPIST-1e,26.0,False,21.0,0.0,499.0,568.0,0.0,True,1729,1,1088.0,F,343,P
Earth,False,55 Cancri e,17.0,False,68.0,0.0,0.0,0.0,795.0,True,1730,1,863.0,E,106,P
Earth,True,PSO J318.5-22,17.0,False,0.0,0.0,0.0,0.0,0.0,True,1731,1,0.0,G,281,P
Earth,False,55 Cancri e,20.0,False,1.0,808.0,0.0,0.0,0.0,True,1731,2,809.0,G,281,P
Earth,False,TRAPPIST-1e,15.0,False,1336.0,108.0,0.0,0.0,0.0,False,1733,1,1444.0,F,344,P
Earth,True,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,True,1734,1,0.0,G,283,P
Earth,True,PSO J318.5-22,22.0,False,0.0,0.0,0.0,0.0,0.0,False,1736,1,0.0,G,284,P
Earth,False,TRAPPIST-1e,18.0,False,0.0,0.0,19.0,467.0,0.0,False,1738,1,486.0,E,129,S
Earth,True,55 Cancri e,22.0,False,0.0,0.0,0.0,0.0,0.0,True,1738,2,0.0,G,268,S
Earth,True,PSO J318.5-22,20.0,False,0.0,0.0,0.0,0.0,0.0,True,1739,1,0.0,G,269,S
Earth,False,TRAPPIST-1e,22.0,False,762.0,13.0,10.0,0.0,0.0,False,1740,1,785.0,G,270,S
Mars,False,PSO J318.5-22,34.0,True,49.0,478.0,387.0,0.0,0.0,False,1742,1,914.0,D,55,P
Europa,False,TRAPPIST-1e,28.0,False,0.0,1310.0,0.0,221.0,6064.0,False,1745,1,7595.0,E,130,S
Mars,True,TRAPPIST-1e,50.0,False,0.0,0.0,0.0,0.0,0.0,True,1746,1,0.0,F,331,S
Earth,False,55 Cancri e,19.0,False,0.0,0.0,496.0,13.0,0.0,True,1747,1,509.0,G,271,S
Earth,False,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,2.0,807.0,False,1748,1,809.0,G,287,P
Earth,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,False,1748,2,0.0,G,287,P
Earth,False,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,True,1748,3,0.0,G,287,P
Earth,True,PSO J318.5-22,59.0,False,0.0,0.0,0.0,0.0,0.0,False,1749,1,0.0,G,288,P
Earth,False,55 Cancri e,15.0,False,1006.0,1.0,0.0,0.0,308.0,True,1752,1,1315.0,F,333,S
Earth,True,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,True,1753,1,0.0,G,272,S
Earth,True,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,False,1755,1,0.0,G,273,S
Earth,False,TRAPPIST-1e,67.0,False,26.0,809.0,0.0,39.0,26.0,False,1757,1,900.0,F,334,S
Earth,False,TRAPPIST-1e,55.0,False,587.0,0.0,0.0,318.0,3.0,False,1758,1,908.0,G,274,S
Earth,False,TRAPPIST-1e,50.0,False,742.0,21.0,10.0,26.0,4.0,False,1760,1,803.0,F,336,S
Earth,False,55 Cancri e,23.0,False,145.0,490.0,17.0,49.0,1.0,False,1761,1,702.0,F,347,P
Earth,False,PSO J318.5-22,21.0,False,2400.0,7.0,0.0,20.0,0.0,True,1762,1,2427.0,E,132,S
Earth,False,PSO J318.5-22,15.0,False,104.0,0.0,0.0,174.0,253.0,False,1762,2,531.0,G,275,S
Europa,False,TRAPPIST-1e,41.0,False,0.0,3240.0,0.0,59.0,0.0,True,1763,1,3299.0,E,133,S
Mars,True,TRAPPIST-1e,59.0,False,0.0,0.0,0.0,0.0,0.0,True,1764,1,0.0,F,337,S
Mars,False,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,False,1764,2,0.0,E,134,S
Earth,False,55 Cancri e,21.0,False,112.0,0.0,0.0,0.0,1333.0,False,1766,1,1445.0,F,338,S
Europa,True,55 Cancri e,14.0,False,0.0,0.0,0.0,0.0,0.0,True,1767,1,0.0,C,65,S
Europa,False,TRAPPIST-1e,50.0,False,3677.0,782.0,0.0,6.0,1168.0,True,1767,2,5633.0,C,65,S
Europa,False,TRAPPIST-1e,32.0,False,2973.0,3368.0,124.0,57.0,42.0,True,1767,3,6564.0,C,65,S
Europa,True,TRAPPIST-1e,46.0,False,0.0,0.0,0.0,0.0,0.0,True,1767,4,0.0,C,65,S
Earth,False,TRAPPIST-1e,20.0,False,0.0,24.0,0.0,732.0,0.0,False,1768,1,756.0,G,276,S
Mars,True,TRAPPIST-1e,58.0,False,0.0,0.0,0.0,0.0,0.0,True,1769,1,0.0,F,339,S
Europa,True,55 Cancri e,15.0,False,0.0,0.0,0.0,0.0,0.0,True,1770,1,0.0,B,75,S
Earth,False,TRAPPIST-1e,35.0,False,0.0,338.0,436.0,0.0,0.0,True,1771,1,774.0,G,291,P
Mars,False,TRAPPIST-1e,30.0,False,1220.0,0.0,49.0,39.0,0.0,False,1772,1,1308.0,F,348,P
Mars,True,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,True,1774,1,0.0,E,135,S
Earth,False,TRAPPIST-1e,43.0,False,0.0,0.0,870.0,0.0,14.0,True,1775,1,884.0,G,277,S
Earth,False,TRAPPIST-1e,21.0,False,0.0,0.0,809.0,0.0,0.0,False,1776,1,809.0,G,278,S
Earth,True,PSO J318.5-22,15.0,False,0.0,0.0,0.0,0.0,0.0,False,1778,1,0.0,G,279,S
Earth,False,55 Cancri e,37.0,False,164.0,603.0,0.0,0.0,11.0,True,1779,1,778.0,F,349,P
Europa,False,55 Cancri e,28.0,False,0.0,11026.0,0.0,0.0,12.0,True,1781,1,11038.0,C,66,S
Earth,True,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,False,1782,1,0.0,F,341,S
Earth,False,TRAPPIST-1e,40.0,False,596.0,0.0,135.0,73.0,0.0,False,1782,2,804.0,F,341,S
Earth,False,55 Cancri e,42.0,False,28.0,0.0,0.0,0.0,591.0,False,1783,1,619.0,G,281,S
Earth,True,PSO J318.5-22,21.0,False,0.0,0.0,0.0,0.0,0.0,False,1783,2,0.0,G,281,S
Mars,True,55 Cancri e,31.0,False,0.0,0.0,0.0,0.0,0.0,False,1785,1,0.0,E,107,P
Earth,False,TRAPPIST-1e,51.0,False,28.0,94.0,0.0,34.0,638.0,False,1786,1,794.0,F,342,S
Mars,False,TRAPPIST-1e,73.0,False,27.0,2.0,71.0,1208.0,0.0,False,1792,1,1308.0,F,352,P
Europa,True,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,True,1796,1,0.0,C,67,S
Europa,True,55 Cancri e,33.0,False,0.0,0.0,0.0,0.0,0.0,True,1797,1,0.0,B,57,P
Earth,False,TRAPPIST-1e,39.0,False,1.0,275.0,33.0,376.0,105.0,False,1798,1,790.0,E,137,S
Earth,False,TRAPPIST-1e,19.0,False,5.0,639.0,0.0,84.0,180.0,False,1799,1,908.0,G,295,P
Earth,False,55 Cancri e,12.0,False,0.0,0.0,0.0,0.0,0.0,True,1800,1,0.0,G,283,S
Earth,True,55 Cancri e,10.0,False,0.0,0.0,0.0,0.0,0.0,False,1800,2,0.0,G,283,S
Earth,True,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,False,1800,3,0.0,G,283,S
Earth,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,1800,4,0.0,G,283,S
Earth,True,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,True,1800,5,0.0,G,283,S
Earth,False,TRAPPIST-1e,33.0,False,0.0,0.0,2.0,787.0,1.0,False,1802,1,790.0,E,109,P
Earth,False,55 Cancri e,23.0,False,0.0,169.0,0.0,553.0,0.0,False,1803,1,722.0,F,354,P
Mars,True,TRAPPIST-1e,5.0,False,0.0,0.0,0.0,0.0,0.0,True,1804,1,0.0,F,355,P
Earth,True,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,True,1805,1,0.0,G,284,S
Mars,False,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,False,1806,1,0.0,E,138,S
Europa,False,55 Cancri e,30.0,False,0.0,3722.0,4.0,140.0,4045.0,False,1807,1,7911.0,B,58,P
Earth,False,TRAPPIST-1e,33.0,False,0.0,763.0,8.0,2.0,30.0,False,1808,1,803.0,F,346,S
Mars,False,TRAPPIST-1e,56.0,False,4694.0,0.0,2661.0,51.0,0.0,False,1810,1,7406.0,F,356,P
Earth,True,PSO J318.5-22,25.0,False,0.0,0.0,0.0,0.0,0.0,True,1811,1,0.0,G,285,S
Earth,False,TRAPPIST-1e,20.0,False,928.0,20.0,0.0,0.0,0.0,False,1811,2,948.0,F,347,S
0,False,TRAPPIST-1e,25.0,False,9.0,852.0,73.0,12.0,57.0,True,1812,1,1003.0,F,357,P
Earth,False,55 Cancri e,18.0,False,0.0,0.0,454.0,0.0,263.0,False,1813,1,717.0,F,358,P
Europa,True,TRAPPIST-1e,60.0,True,1891.0,640.0,0.0,360.0,52.0,True,1816,1,2943.0,C,68,S
Europa,False,TRAPPIST-1e,41.0,False,0.0,2334.0,1.0,6.0,23.0,True,1816,2,2364.0,C,68,S
Earth,False,PSO J318.5-22,16.0,False,112.0,0.0,38.0,77.0,443.0,False,1817,1,670.0,F,349,S
Earth,True,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,True,1818,1,0.0,G,297,P
Earth,False,TRAPPIST-1e,26.0,False,0.0,4.0,361.0,0.0,19.0,False,1821,1,384.0,G,298,P
Earth,False,TRAPPIST-1e,31.0,False,2.0,811.0,0.0,0.0,0.0,True,1822,1,813.0,G,299,P
0,False,TRAPPIST-1e,67.0,False,143.0,68.0,496.0,182.0,9.0,True,1823,1,898.0,0,0,0
Earth,False,55 Cancri e,16.0,False,0.0,231.0,569.0,2.0,0.0,False,1826,1,802.0,F,351,S
Earth,False,55 Cancri e,24.0,False,0.0,94.0,1.0,56.0,427.0,False,1827,1,578.0,F,352,S
Earth,False,0,19.0,False,0.0,1333.0,3.0,624.0,254.0,True,1828,1,2214.0,F,361,P
Europa,False,55 Cancri e,48.0,False,0.0,3578.0,80.0,123.0,0.0,True,1829,1,3781.0,D,56,P
Europa,False,TRAPPIST-1e,30.0,False,1.0,6398.0,0.0,2.0,295.0,True,1829,2,6696.0,D,56,P
Europa,False,TRAPPIST-1e,22.0,False,0.0,8882.0,21.0,2204.0,19.0,True,1829,3,11126.0,D,56,P
Europa,True,TRAPPIST-1e,28.0,True,0.0,4424.0,3.0,207.0,1572.0,True,1829,4,6206.0,D,56,P
Europa,True,55 Cancri e,23.0,False,0.0,0.0,0.0,0.0,0.0,True,1829,5,0.0,D,56,P
Europa,False,TRAPPIST-1e,29.0,False,0.0,699.0,0.0,0.0,1955.0,False,1829,6,2654.0,D,56,P
Earth,True,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,False,1831,1,0.0,G,288,S
Europa,False,55 Cancri e,48.0,False,140.0,127.0,0.0,4102.0,521.0,False,1833,1,4890.0,C,61,P
Mars,False,0,26.0,False,17.0,0.0,1582.0,0.0,0.0,True,1834,1,1599.0,F,354,S
Earth,False,TRAPPIST-1e,23.0,False,1639.0,1218.0,0.0,1.0,0.0,True,1836,1,2858.0,F,362,P
Earth,False,TRAPPIST-1e,55.0,False,1104.0,0.0,0.0,0.0,0.0,False,1841,1,1104.0,F,365,P
Europa,False,TRAPPIST-1e,46.0,False,2249.0,153.0,137.0,0.0,194.0,False,1843,1,2733.0,E,112,P
Earth,False,PSO J318.5-22,38.0,False,0.0,0.0,0.0,0.0,1381.0,False,1844,1,1381.0,F,355,S
Earth,True,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,True,1844,2,0.0,G,289,S
Earth,True,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,True,1844,3,0.0,G,289,S
Earth,False,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,788.0,16.0,False,1846,1,804.0,F,366,P
Earth,False,TRAPPIST-1e,65.0,False,5.0,317.0,0.0,0.0,123.0,False,1847,1,445.0,G,290,S
Earth,False,TRAPPIST-1e,20.0,False,181.0,0.0,2.0,0.0,663.0,False,1848,1,846.0,G,291,S
Earth,False,TRAPPIST-1e,25.0,False,113.0,0.0,0.0,1282.0,0.0,False,1849,1,1395.0,F,367,P
Earth,False,PSO J318.5-22,54.0,False,0.0,316.0,257.0,0.0,0.0,False,1850,1,573.0,F,356,S
Earth,False,55 Cancri e,25.0,False,0.0,0.0,1.0,735.0,25.0,False,1850,2,761.0,F,356,S
Earth,True,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,True,1853,1,0.0,G,302,P
Europa,False,55 Cancri e,53.0,False,0.0,13527.0,0.0,0.0,771.0,True,1854,1,14298.0,A,22,S
Earth,True,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,1855,1,0.0,G,303,P
Earth,False,TRAPPIST-1e,39.0,False,0.0,43.0,864.0,0.0,85.0,False,1855,2,992.0,E,113,P
Earth,False,TRAPPIST-1e,22.0,False,8.0,710.0,0.0,27.0,0.0,True,1856,1,745.0,F,368,P
Mars,False,55 Cancri e,31.0,False,120.0,0.0,657.0,52.0,0.0,False,1857,1,829.0,D,63,S
Mars,True,0,24.0,False,0.0,0.0,0.0,0.0,0.0,True,1859,1,0.0,F,357,S
Europa,False,TRAPPIST-1e,35.0,True,0.0,1.0,0.0,0.0,3156.0,False,1860,1,3157.0,A,13,P
